Entity,Code,Year,Solar (TWh - equivalent)
Norway,NOR,2004,0.01786111108958721
Norway,NOR,2005,0.017749998718500137
Norway,NOR,2006,0.020194444805383682
Norway,NOR,2007,0.020083332434296608
Norway,NOR,2008,0.02080555632710457
Norway,NOR,2009,0.02149999886751175
Norway,NOR,2010,0.02247222140431404
Norway,NOR,2011,0.023444443941116333
Norway,NOR,2012,0.024416666477918625
Norway,NOR,2013,0.026722220703959465
Norway,NOR,2014,0.03142555430531502
Norway,NOR,2015,0.0360858328640461
Norway,NOR,2016,0.06371361017227173
Norway,NOR,2017,0.10634777694940567
Norway,NOR,2018,0.1610613912343979
Norway,NOR,2019,0.27682971954345703
Norway,NOR,2020,0.36883193254470825
Norway,NOR,2021,0.5155458450317383
OECD (BP),,1965,0
OECD (BP),,1966,0
OECD (BP),,1967,0
OECD (BP),,1968,0
OECD (BP),,1969,0
OECD (BP),,1970,0
OECD (BP),,1971,0
OECD (BP),,1972,0
OECD (BP),,1973,0
OECD (BP),,1974,0
OECD (BP),,1975,0
OECD (BP),,1976,0
OECD (BP),,1977,0
OECD (BP),,1978,0
OECD (BP),,1979,0
OECD (BP),,1980,0
OECD (BP),,1981,0
OECD (BP),,1982,0
OECD (BP),,1983,0.008861110545694828
OECD (BP),,1984,0.018666666001081467
OECD (BP),,1985,0.03473721817135811
OECD (BP),,1986,0.04489833116531372
OECD (BP),,1987,0.03135305270552635
OECD (BP),,1988,0.030149443075060844
OECD (BP),,1989,0.7753913402557373
OECD (BP),,1990,1.1422699689865112
OECD (BP),,1991,1.48796546459198
OECD (BP),,1992,1.3708161115646362
OECD (BP),,1993,1.6343204975128174
OECD (BP),,1994,1.750578761100769
OECD (BP),,1995,1.8652796745300293
OECD (BP),,1996,2.0230164527893066
OECD (BP),,1997,2.166060209274292
OECD (BP),,1998,2.3410463333129883
OECD (BP),,1999,2.608065366744995
OECD (BP),,2000,2.9993855953216553
OECD (BP),,2001,3.991685390472412
OECD (BP),,2002,4.995388507843018
OECD (BP),,2003,6.209402084350586
OECD (BP),,2004,8.166650772094727
OECD (BP),,2005,11.522990226745605
OECD (BP),,2006,15.78373908996582
OECD (BP),,2007,21.225006103515625
OECD (BP),,2008,34.54376983642578
OECD (BP),,2009,57.12544250488281
OECD (BP),,2010,90.40970611572266
OECD (BP),,2011,167.99993896484375
OECD (BP),,2012,253.0560760498047
OECD (BP),,2013,328.8234558105469
OECD (BP),,2014,428.5623779296875
OECD (BP),,2015,522.8294677734375
OECD (BP),,2016,611.731689453125
OECD (BP),,2017,738.8092651367188
OECD (BP),,2018,858.1561279296875
OECD (BP),,2019,983.1213989257812
OECD (BP),,2020,1162.04296875
OECD (BP),,2021,1369.199462890625
Oceania,,1965,0
Oceania,,1966,0
Oceania,,1967,0
Oceania,,1968,0
Oceania,,1969,0
Oceania,,1970,0
Oceania,,1971,0
Oceania,,1972,0
Oceania,,1973,0
Oceania,,1974,0
Oceania,,1975,0
Oceania,,1976,0
Oceania,,1977,0
Oceania,,1978,0
Oceania,,1979,0
Oceania,,1980,0
Oceania,,1981,0
Oceania,,1982,0
Oceania,,1983,0
Oceania,,1984,0
Oceania,,1985,0
Oceania,,1986,0
Oceania,,1987,0
Oceania,,1988,0
Oceania,,1989,0
Oceania,,1990,0
Oceania,,1991,0.016111111268401146
Oceania,,1992,0.0357794426381588
Oceania,,1993,0.04317194223403931
Oceania,,1994,0.0514516644179821
Oceania,,1995,0.06254027783870697
Oceania,,1996,0.07569888234138489
Oceania,,1997,0.09063166379928589
Oceania,,1998,0.10526888072490692
Oceania,,1999,0.12005388736724854
Oceania,,2000,0.13823916018009186
Oceania,,2001,0.1590811163187027
Oceania,,2002,0.17016805708408356
Oceania,,2003,0.18328776955604553
Oceania,,2004,0.21021637320518494
Oceania,,2005,0.24066999554634094
Oceania,,2006,0.27742695808410645
Oceania,,2007,0.33128082752227783
Oceania,,2008,0.4008822441101074
Oceania,,2009,0.8205902576446533
Oceania,,2010,2.7241787910461426
Oceania,,2011,5.651586532592773
Oceania,,2012,6.62677001953125
Oceania,,2013,10.50399398803711
Oceania,,2014,13.466166496276855
Oceania,,2015,16.782939910888672
Oceania,,2016,20.06786346435547
Oceania,,2017,23.936723709106445
Oceania,,2018,32.89430236816406
Oceania,,2019,48.56668472290039
Oceania,,2020,63.03853988647461
Oceania,,2021,82.16015625
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0032777776941657066
Oman,OMN,2014,0.0032499998342245817
Oman,OMN,2015,0.0099722221493721
Oman,OMN,2016,0.01122222188860178
Oman,OMN,2017,0.04140971973538399
Oman,OMN,2018,0.04156972095370293
Oman,OMN,2019,0.04363860934972763
Oman,OMN,2020,0.55687415599823
Oman,OMN,2021,0.6822458505630493
Other Africa (BP),,1971,0
Other Africa (BP),,1972,0
Other Africa (BP),,1973,0
Other Africa (BP),,1974,0
Other Africa (BP),,1975,0
Other Africa (BP),,1976,0
Other Africa (BP),,1977,0
Other Africa (BP),,1978,0
Other Africa (BP),,1979,0
Other Africa (BP),,1980,0
Other Africa (BP),,1981,0
Other Africa (BP),,1982,0
Other Africa (BP),,1983,0
Other Africa (BP),,1984,0
Other Africa (BP),,1985,0
Other Africa (BP),,1986,0
Other Africa (BP),,1987,0
Other Africa (BP),,1988,0
Other Africa (BP),,1989,0
Other Africa (BP),,1990,0
Other Africa (BP),,1991,0
Other Africa (BP),,1992,0
Other Africa (BP),,1993,0
Other Africa (BP),,1994,0
Other Africa (BP),,1995,0
Other Africa (BP),,1996,0
Other Africa (BP),,1997,0
Other Africa (BP),,1998,0
Other Africa (BP),,1999,0
Other Africa (BP),,2000,0.007222222164273262
Other Africa (BP),,2001,0.009583333507180214
Other Africa (BP),,2002,0.009638887830078602
Other Africa (BP),,2003,0.014666666276752949
Other Africa (BP),,2004,0.02294444479048252
Other Africa (BP),,2005,0.03230638802051544
Other Africa (BP),,2006,0.05181777477264404
Other Africa (BP),,2007,0.08222249895334244
Other Africa (BP),,2008,0.1386844366788864
Other Africa (BP),,2009,0.19610582292079926
Other Africa (BP),,2010,0.42757996916770935
Other Africa (BP),,2011,0.7144930958747864
Other Africa (BP),,2012,1.0299636125564575
Other Africa (BP),,2013,1.336496114730835
Other Africa (BP),,2014,1.705483317375183
Other Africa (BP),,2015,2.029107093811035
Other Africa (BP),,2016,3.1145739555358887
Other Africa (BP),,2017,3.1775450706481934
Other Africa (BP),,2018,4.614004611968994
Other Africa (BP),,2019,6.422382354736328
Other Africa (BP),,2020,7.159498691558838
Other Africa (BP),,2021,8.646017074584961
Other Asia Pacific (BP),,1971,0
Other Asia Pacific (BP),,1972,0
Other Asia Pacific (BP),,1973,0
Other Asia Pacific (BP),,1974,0
Other Asia Pacific (BP),,1975,0
Other Asia Pacific (BP),,1976,0
Other Asia Pacific (BP),,1977,0
Other Asia Pacific (BP),,1978,0
Other Asia Pacific (BP),,1979,0
Other Asia Pacific (BP),,1980,0
Other Asia Pacific (BP),,1981,0
Other Asia Pacific (BP),,1982,0
Other Asia Pacific (BP),,1983,0
Other Asia Pacific (BP),,1984,0
Other Asia Pacific (BP),,1985,0
Other Asia Pacific (BP),,1986,0
Other Asia Pacific (BP),,1987,0
Other Asia Pacific (BP),,1988,0
Other Asia Pacific (BP),,1989,0
Other Asia Pacific (BP),,1990,0
Other Asia Pacific (BP),,1991,0
Other Asia Pacific (BP),,1992,0
Other Asia Pacific (BP),,1993,0
Other Asia Pacific (BP),,1994,0
Other Asia Pacific (BP),,1995,0
Other Asia Pacific (BP),,1996,0
Other Asia Pacific (BP),,1997,0.0000059166663959331345
Other Asia Pacific (BP),,1998,0.0000355555530404672
Other Asia Pacific (BP),,1999,0.000026611109205987304
Other Asia Pacific (BP),,2000,0.008166666142642498
Other Asia Pacific (BP),,2001,0.015138888731598854
Other Asia Pacific (BP),,2002,0.017722221091389656
Other Asia Pacific (BP),,2003,0.02244444377720356
Other Asia Pacific (BP),,2004,0.026333333924412727
Other Asia Pacific (BP),,2005,0.03243971988558769
Other Asia Pacific (BP),,2006,0.04170222207903862
Other Asia Pacific (BP),,2007,0.04823916405439377
Other Asia Pacific (BP),,2008,0.07338471710681915
Other Asia Pacific (BP),,2009,0.0821588933467865
Other Asia Pacific (BP),,2010,0.0882297232747078
Other Asia Pacific (BP),,2011,0.13787111639976501
Other Asia Pacific (BP),,2012,0.24971221387386322
Other Asia Pacific (BP),,2013,0.29634639620780945
Other Asia Pacific (BP),,2014,0.4087460935115814
Other Asia Pacific (BP),,2015,0.6526091694831848
Other Asia Pacific (BP),,2016,0.9482646584510803
Other Asia Pacific (BP),,2017,1.2993149757385254
Other Asia Pacific (BP),,2018,1.5301200151443481
Other Asia Pacific (BP),,2019,2.2064998149871826
Other Asia Pacific (BP),,2020,2.916804075241089
Other Asia Pacific (BP),,2021,3.9095444679260254
Other CIS (BP),,1990,0
Other CIS (BP),,1991,0
Other CIS (BP),,1992,0
Other CIS (BP),,1993,0
Other CIS (BP),,1994,0
Other CIS (BP),,1995,0
Other CIS (BP),,1996,0
Other CIS (BP),,1997,0
Other CIS (BP),,1998,0
Other CIS (BP),,1999,0
Other CIS (BP),,2000,0
Other CIS (BP),,2001,0
Other CIS (BP),,2002,0
Other CIS (BP),,2003,0
Other CIS (BP),,2004,0
Other CIS (BP),,2005,0
Other CIS (BP),,2006,0
Other CIS (BP),,2007,0
Other CIS (BP),,2008,0
Other CIS (BP),,2009,0.000020583333025570028
Other CIS (BP),,2010,0.00022388888464774936
Other CIS (BP),,2011,0.00045833332114852965
Other CIS (BP),,2012,0.0030833331402391195
Other CIS (BP),,2013,0.01147222239524126
Other CIS (BP),,2014,0.02199999988079071
Other CIS (BP),,2015,0.028138332068920135
Other CIS (BP),,2016,0.028825554996728897
Other CIS (BP),,2017,0.026999998837709427
Other CIS (BP),,2018,0.041918329894542694
Other CIS (BP),,2019,0.18832388520240784
Other CIS (BP),,2020,0.1779702752828598
Other CIS (BP),,2021,0.27272889018058777
Other Caribbean (BP),,1971,0
Other Caribbean (BP),,1972,0
Other Caribbean (BP),,1973,0
Other Caribbean (BP),,1974,0
Other Caribbean (BP),,1975,0
Other Caribbean (BP),,1976,0
Other Caribbean (BP),,1977,0
Other Caribbean (BP),,1978,0
Other Caribbean (BP),,1979,0
Other Caribbean (BP),,1980,0
Other Caribbean (BP),,1981,0
Other Caribbean (BP),,1982,0
Other Caribbean (BP),,1983,0
Other Caribbean (BP),,1984,0
Other Caribbean (BP),,1985,0
Other Caribbean (BP),,1986,0
Other Caribbean (BP),,1987,0
Other Caribbean (BP),,1988,0
Other Caribbean (BP),,1989,0
Other Caribbean (BP),,1990,0
Other Caribbean (BP),,1991,0
Other Caribbean (BP),,1992,0
Other Caribbean (BP),,1993,0
Other Caribbean (BP),,1994,0
Other Caribbean (BP),,1995,0
Other Caribbean (BP),,1996,0
Other Caribbean (BP),,1997,0
Other Caribbean (BP),,1998,0
Other Caribbean (BP),,1999,0.00029999998514540493
Other Caribbean (BP),,2000,0.000366666674381122
Other Caribbean (BP),,2001,0.0009527778020128608
Other Caribbean (BP),,2002,0.0009916666895151138
Other Caribbean (BP),,2003,0.0009861111175268888
Other Caribbean (BP),,2004,0.0013111111475154757
Other Caribbean (BP),,2005,0.015361110679805279
Other Caribbean (BP),,2006,0.013444444164633751
Other Caribbean (BP),,2007,0.02013888768851757
Other Caribbean (BP),,2008,0.030339999124407768
Other Caribbean (BP),,2009,0.05577888712286949
Other Caribbean (BP),,2010,0.12498138099908829
Other Caribbean (BP),,2011,0.23693804442882538
Other Caribbean (BP),,2012,0.5524952411651611
Other Caribbean (BP),,2013,0.6655066609382629
Other Caribbean (BP),,2014,0.8606930375099182
Other Caribbean (BP),,2015,1.1414490938186646
Other Caribbean (BP),,2016,1.407540202140808
Other Caribbean (BP),,2017,1.815495252609253
Other Caribbean (BP),,2018,2.1347885131835938
Other Caribbean (BP),,2019,3.415475368499756
Other Caribbean (BP),,2020,4.7748122215271
Other Caribbean (BP),,2021,6.241939544677734
Other Europe (BP),,1971,0
Other Europe (BP),,1972,0
Other Europe (BP),,1973,0
Other Europe (BP),,1974,0
Other Europe (BP),,1975,0
Other Europe (BP),,1976,0
Other Europe (BP),,1977,0
Other Europe (BP),,1978,0
Other Europe (BP),,1979,0
Other Europe (BP),,1980,0
Other Europe (BP),,1981,0
Other Europe (BP),,1982,0
Other Europe (BP),,1983,0
Other Europe (BP),,1984,0
Other Europe (BP),,1985,0
Other Europe (BP),,1986,0
Other Europe (BP),,1987,0
Other Europe (BP),,1988,0
Other Europe (BP),,1989,0
Other Europe (BP),,1990,0
Other Europe (BP),,1991,0
Other Europe (BP),,1992,0
Other Europe (BP),,1993,0
Other Europe (BP),,1994,0
Other Europe (BP),,1995,0
Other Europe (BP),,1996,0
Other Europe (BP),,1997,0
Other Europe (BP),,1998,0
Other Europe (BP),,1999,0
Other Europe (BP),,2000,0
Other Europe (BP),,2001,0.00039999998989515007
Other Europe (BP),,2002,0.0007944444078020751
Other Europe (BP),,2003,0.0010777777060866356
Other Europe (BP),,2004,0.001361111062578857
Other Europe (BP),,2005,0.0016388888470828533
Other Europe (BP),,2006,0.0016277777031064034
Other Europe (BP),,2007,0.0027472220826894045
Other Europe (BP),,2008,0.003305555321276188
Other Europe (BP),,2009,0.008694443851709366
Other Europe (BP),,2010,0.01644444465637207
Other Europe (BP),,2011,0.04184333235025406
Other Europe (BP),,2012,0.08925332874059677
Other Europe (BP),,2013,0.14401917159557343
Other Europe (BP),,2014,0.28182971477508545
Other Europe (BP),,2015,0.38427332043647766
Other Europe (BP),,2016,0.5054699778556824
Other Europe (BP),,2017,0.5983355641365051
Other Europe (BP),,2018,0.6559500098228455
Other Europe (BP),,2019,0.7961935997009277
Other Europe (BP),,2020,0.9649019241333008
Other Europe (BP),,2021,1.1143174171447754
Other Middle East (BP),,1971,0
Other Middle East (BP),,1972,0
Other Middle East (BP),,1973,0
Other Middle East (BP),,1974,0
Other Middle East (BP),,1975,0
Other Middle East (BP),,1976,0
Other Middle East (BP),,1977,0
Other Middle East (BP),,1978,0
Other Middle East (BP),,1979,0
Other Middle East (BP),,1980,0
Other Middle East (BP),,1981,0
Other Middle East (BP),,1982,0
Other Middle East (BP),,1983,0
Other Middle East (BP),,1984,0
Other Middle East (BP),,1985,0
Other Middle East (BP),,1986,0
Other Middle East (BP),,1987,0
Other Middle East (BP),,1988,0
Other Middle East (BP),,1989,0
Other Middle East (BP),,1990,0
Other Middle East (BP),,1991,0
Other Middle East (BP),,1992,0
Other Middle East (BP),,1993,0
Other Middle East (BP),,1994,0
Other Middle East (BP),,1995,0
Other Middle East (BP),,1996,0
Other Middle East (BP),,1997,0
Other Middle East (BP),,1998,0
Other Middle East (BP),,1999,0
Other Middle East (BP),,2000,0
Other Middle East (BP),,2001,0
Other Middle East (BP),,2002,0
Other Middle East (BP),,2003,0
Other Middle East (BP),,2004,0
Other Middle East (BP),,2005,0
Other Middle East (BP),,2006,0
Other Middle East (BP),,2007,0
Other Middle East (BP),,2008,0.007583333179354668
Other Middle East (BP),,2009,0.008388889022171497
Other Middle East (BP),,2010,0.012583333067595959
Other Middle East (BP),,2011,0.01872222125530243
Other Middle East (BP),,2012,0.028059998527169228
Other Middle East (BP),,2013,0.04698610678315163
Other Middle East (BP),,2014,0.11717527359724045
Other Middle East (BP),,2015,0.5209555625915527
Other Middle East (BP),,2016,1.7687184810638428
Other Middle East (BP),,2017,2.3406686782836914
Other Middle East (BP),,2018,3.8078601360321045
Other Middle East (BP),,2019,5.471961498260498
Other Middle East (BP),,2020,6.405930042266846
Other Middle East (BP),,2021,6.368661880493164
Other Northern Africa (BP),,1971,0
Other Northern Africa (BP),,1972,0
Other Northern Africa (BP),,1973,0
Other Northern Africa (BP),,1974,0
Other Northern Africa (BP),,1975,0
Other Northern Africa (BP),,1976,0
Other Northern Africa (BP),,1977,0
Other Northern Africa (BP),,1978,0
Other Northern Africa (BP),,1979,0
Other Northern Africa (BP),,1980,0
Other Northern Africa (BP),,1981,0
Other Northern Africa (BP),,1982,0
Other Northern Africa (BP),,1983,0
Other Northern Africa (BP),,1984,0
Other Northern Africa (BP),,1985,0
Other Northern Africa (BP),,1986,0
Other Northern Africa (BP),,1987,0
Other Northern Africa (BP),,1988,0
Other Northern Africa (BP),,1989,0
Other Northern Africa (BP),,1990,0
Other Northern Africa (BP),,1991,0
Other Northern Africa (BP),,1992,0
Other Northern Africa (BP),,1993,0
Other Northern Africa (BP),,1994,0
Other Northern Africa (BP),,1995,0
Other Northern Africa (BP),,1996,0
Other Northern Africa (BP),,1997,0
Other Northern Africa (BP),,1998,0
Other Northern Africa (BP),,1999,0
Other Northern Africa (BP),,2000,0
Other Northern Africa (BP),,2001,0
Other Northern Africa (BP),,2002,0
Other Northern Africa (BP),,2003,0.0009222221560776234
Other Northern Africa (BP),,2004,0.0031944443471729755
Other Northern Africa (BP),,2005,0.005472222343087196
Other Northern Africa (BP),,2006,0.00769444415345788
Other Northern Africa (BP),,2007,0.009888888336718082
Other Northern Africa (BP),,2008,0.012055555358529091
Other Northern Africa (BP),,2009,0.0142222223803401
Other Northern Africa (BP),,2010,0.01972222328186035
Other Northern Africa (BP),,2011,0.025166666135191917
Other Northern Africa (BP),,2012,0.036292221397161484
Other Northern Africa (BP),,2013,0.060598887503147125
Other Northern Africa (BP),,2014,0.11441805213689804
Other Northern Africa (BP),,2015,0.19721916317939758
Other Northern Africa (BP),,2016,0.3138450086116791
Other Northern Africa (BP),,2017,0.37630054354667664
Other Northern Africa (BP),,2018,0.48134443163871765
Other Northern Africa (BP),,2019,0.6685294508934021
Other Northern Africa (BP),,2020,0.7877094745635986
Other Northern Africa (BP),,2021,0.7875574827194214
Other South America (BP),,1971,0
Other South America (BP),,1972,0
Other South America (BP),,1973,0
Other South America (BP),,1974,0
Other South America (BP),,1975,0
Other South America (BP),,1976,0
Other South America (BP),,1977,0
Other South America (BP),,1978,0
Other South America (BP),,1979,0
Other South America (BP),,1980,0
Other South America (BP),,1981,0
Other South America (BP),,1982,0
Other South America (BP),,1983,0
Other South America (BP),,1984,0
Other South America (BP),,1985,0
Other South America (BP),,1986,0
Other South America (BP),,1987,0
Other South America (BP),,1988,0
Other South America (BP),,1989,0
Other South America (BP),,1990,0
Other South America (BP),,1991,0
Other South America (BP),,1992,0
Other South America (BP),,1993,0
Other South America (BP),,1994,0
Other South America (BP),,1995,0
Other South America (BP),,1996,0
Other South America (BP),,1997,0
Other South America (BP),,1998,0
Other South America (BP),,1999,0
Other South America (BP),,2000,0.000046666664275107905
Other South America (BP),,2001,0.00004611111216945574
Other South America (BP),,2002,0.00004583333429764025
Other South America (BP),,2003,0.00007083333184709772
Other South America (BP),,2004,0.00007055555761326104
Other South America (BP),,2005,0.00007416665903292596
Other South America (BP),,2006,0.00010388888767920434
Other South America (BP),,2007,0.00010555554763413966
Other South America (BP),,2008,0.0002769444545265287
Other South America (BP),,2009,0.000361111102392897
Other South America (BP),,2010,0.02455555461347103
Other South America (BP),,2011,0.09795777499675751
Other South America (BP),,2012,0.14824694395065308
Other South America (BP),,2013,0.1268838793039322
Other South America (BP),,2014,0.16045498847961426
Other South America (BP),,2015,0.3249499797821045
Other South America (BP),,2016,0.595224142074585
Other South America (BP),,2017,0.9113080501556396
Other South America (BP),,2018,1.6192549467086792
Other South America (BP),,2019,1.8053902387619019
Other South America (BP),,2020,2.0792839527130127
Other South America (BP),,2021,2.605607748031616
Other South and Central America (BP),,1971,0
Other South and Central America (BP),,1972,0
Other South and Central America (BP),,1973,0
Other South and Central America (BP),,1974,0
Other South and Central America (BP),,1975,0
Other South and Central America (BP),,1976,0
Other South and Central America (BP),,1977,0
Other South and Central America (BP),,1978,0
Other South and Central America (BP),,1979,0
Other South and Central America (BP),,1980,0
Other South and Central America (BP),,1981,0
Other South and Central America (BP),,1982,0
Other South and Central America (BP),,1983,0
Other South and Central America (BP),,1984,0
Other South and Central America (BP),,1985,0
Other South and Central America (BP),,1986,0
Other South and Central America (BP),,1987,0
Other South and Central America (BP),,1988,0
Other South and Central America (BP),,1989,0
Other South and Central America (BP),,1990,0
Other South and Central America (BP),,1991,0
Other South and Central America (BP),,1992,0
Other South and Central America (BP),,1993,0
Other South and Central America (BP),,1994,0
Other South and Central America (BP),,1995,0
Other South and Central America (BP),,1996,0
Other South and Central America (BP),,1997,0
Other South and Central America (BP),,1998,0
Other South and Central America (BP),,1999,0.00029999998514540493
Other South and Central America (BP),,2000,0.00041388889076188207
Other South and Central America (BP),,2001,0.000997222145088017
Other South and Central America (BP),,2002,0.0010388888185843825
Other South and Central America (BP),,2003,0.00105833332054317
Other South and Central America (BP),,2004,0.0013805555645376444
Other South and Central America (BP),,2005,0.016999999061226845
Other South and Central America (BP),,2006,0.01538888830691576
Other South and Central America (BP),,2007,0.022111110389232635
Other South and Central America (BP),,2008,0.0324736088514328
Other South and Central America (BP),,2009,0.0581899993121624
Other South and Central America (BP),,2010,0.15237027406692505
Other South and Central America (BP),,2011,0.3383350074291229
Other South and Central America (BP),,2012,0.7063655257225037
Other South and Central America (BP),,2013,0.8006600141525269
Other South and Central America (BP),,2014,1.0561449527740479
Other South and Central America (BP),,2015,3.069101333618164
Other South and Central America (BP),,2016,5.153810977935791
Other South and Central America (BP),,2017,6.61337423324585
Other South and Central America (BP),,2018,8.514649391174316
Other South and Central America (BP),,2019,11.072328567504883
Other South and Central America (BP),,2020,13.643211364746094
Other South and Central America (BP),,2021,16.76065444946289
Other Southern Africa (BP),,1980,0
Other Southern Africa (BP),,1981,0
Other Southern Africa (BP),,1982,0
Other Southern Africa (BP),,1983,0
Other Southern Africa (BP),,1984,0
Other Southern Africa (BP),,1985,0
Other Southern Africa (BP),,1986,0
Other Southern Africa (BP),,1987,0
Other Southern Africa (BP),,1988,0
Other Southern Africa (BP),,1989,0
Other Southern Africa (BP),,1990,0
Other Southern Africa (BP),,1991,0
Other Southern Africa (BP),,1992,0
Other Southern Africa (BP),,1993,0
Other Southern Africa (BP),,1994,0
Other Southern Africa (BP),,1995,0
Other Southern Africa (BP),,1996,0
Other Southern Africa (BP),,1997,0
Other Southern Africa (BP),,1998,0
Other Southern Africa (BP),,1999,0
Other Southern Africa (BP),,2000,0
Other Southern Africa (BP),,2001,0
Other Southern Africa (BP),,2002,0
Other Southern Africa (BP),,2003,0
Other Southern Africa (BP),,2004,0.0002888888993766159
Other Southern Africa (BP),,2005,0.0005722222267650068
Other Southern Africa (BP),,2006,0.0005694443825632334
Other Southern Africa (BP),,2007,0.0008472222252748907
Other Southern Africa (BP),,2008,0.016305554658174515
Other Southern Africa (BP),,2009,0.02011111006140709
Other Southern Africa (BP),,2010,0.0238611102104187
Other Southern Africa (BP),,2011,0.04055222123861313
Other Southern Africa (BP),,2012,0.05730638653039932
Other Southern Africa (BP),,2013,0.07440944761037827
Other Southern Africa (BP),,2014,0.09360750019550323
Other Southern Africa (BP),,2015,0.11011027544736862
Other Southern Africa (BP),,2016,0.1573338806629181
Other Southern Africa (BP),,2017,0.1993991583585739
Other Southern Africa (BP),,2018,0.3502652645111084
Other Southern Africa (BP),,2019,0.7283613681793213
Other Southern Africa (BP),,2020,0.9333258271217346
Other Southern Africa (BP),,2021,0.9999938607215881
Pakistan,PAK,1965,0
Pakistan,PAK,1966,0
Pakistan,PAK,1967,0
Pakistan,PAK,1968,0
Pakistan,PAK,1969,0
Pakistan,PAK,1970,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0.0005722222267650068
Pakistan,PAK,2008,0.004444444552063942
Pakistan,PAK,2009,0.014888889156281948
Pakistan,PAK,2010,0.03727055341005325
Pakistan,PAK,2011,0.07401471585035324
Pakistan,PAK,2012,0.18088555335998535
Pakistan,PAK,2013,0.3948858380317688
Pakistan,PAK,2014,0.645057737827301
Pakistan,PAK,2015,1.0282388925552368
Pakistan,PAK,2016,1.9190961122512817
Pakistan,PAK,2017,2.6188480854034424
Pakistan,PAK,2018,2.70711612701416
Pakistan,PAK,2019,2.8177385330200195
Pakistan,PAK,2020,3.1641438007354736
Pakistan,PAK,2021,3.9697322845458984
Peru,PER,1965,0
Peru,PER,1966,0
Peru,PER,1967,0
Peru,PER,1968,0
Peru,PER,1969,0
Peru,PER,1970,0
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0
Peru,PER,1997,0
Peru,PER,1998,0
Peru,PER,1999,0
Peru,PER,2000,0
Peru,PER,2001,0
Peru,PER,2002,0
Peru,PER,2003,0
Peru,PER,2004,0
Peru,PER,2005,0
Peru,PER,2006,0
Peru,PER,2007,0
Peru,PER,2008,0
Peru,PER,2009,0
Peru,PER,2010,0
Peru,PER,2011,0
Peru,PER,2012,0.1636936068534851
Peru,PER,2013,0.5366347432136536
Peru,PER,2014,0.5399233102798462
Peru,PER,2015,0.6200714111328125
Peru,PER,2016,0.6451660394668579
Peru,PER,2017,0.8774886131286621
Peru,PER,2018,2.1078507900238037
